valid_time,ssrd,strd,ssr,str,stl1,swvl1,NetRadiation,SW_out,LW_out,PPFD
2019-01-01 00:00:00,,,,,270.8462,0.56257355,,,,
2019-01-01 00:30:00,,,,,270.82104,0.56255007,,,,
2019-01-01 01:00:00,,,,,270.7959,0.5625266,,,,
2019-01-01 01:30:00,,,,,270.8202,0.56249785,,,,
2019-01-01 02:00:00,,,,,270.84448,0.5624692,,,,
2019-01-01 02:30:00,,,,,270.86902,0.562439,,,,
2019-01-01 03:00:00,,,,,270.89355,0.56240886,,,,
2019-01-01 03:30:00,,,,,270.91357,0.56238157,,,,
2019-01-01 04:00:00,,,,,270.9336,0.56235427,,,,
2019-01-01 04:30:00,,,,,270.97974,0.5623317,,,,
2019-01-01 05:00:00,,,,,271.02588,0.562309,,,,
2019-01-01 05:30:00,,,,,271.0653,0.5622826,,,,
2019-01-01 06:00:00,,,,,271.10474,0.5622562,,,,
2019-01-01 06:30:00,,,,,271.11206,0.5622289,,,,
2019-01-01 07:00:00,0.0,308.37222,9.999997e-16,-6.47472,271.1194,0.5622016,-6.47472,-9.999997e-16,314.84695,0.0
2019-01-01 07:30:00,0.0,308.88043,9.999997e-16,-5.6812468,271.14124,0.5621749,-5.6812468,-9.999997e-16,314.56168,0.0
2019-01-01 08:00:00,0.0,309.3886,9.999997e-16,-4.8877735,271.1631,0.56214815,-4.8877735,-9.999997e-16,314.2764,0.0
2019-01-01 08:30:00,0.87939125,306.83765,0.5671749,-6.859898,271.16943,0.56212425,-6.292723,0.31221634,313.69754,1.7939581
2019-01-01 09:00:00,1.7587825,304.28665,1.1343498,-8.832023,271.17578,0.56210035,-7.697673,0.6244327,313.11868,3.5879161
2019-01-01 09:30:00,5.8450675,301.32318,3.740698,-11.247433,271.37573,0.56210214,-7.506735,2.1043694,312.57062,11.923937
2019-01-01 10:00:00,9.931353,298.3597,6.3470464,-13.662844,271.57568,0.5621039,-7.3157973,3.5843062,312.02255,20.259958
2019-01-01 10:30:00,10.066581,301.1543,6.395496,-10.858942,271.58545,0.56207985,-4.4634466,3.671085,312.01324,20.535824
2019-01-01 11:00:00,10.201809,303.94888,6.4439454,-8.055041,271.5952,0.56205577,-1.6110959,3.7578635,312.00394,20.81169
2019-01-01 11:30:00,6.9529886,303.15637,4.39814,-8.496456,271.5874,0.56203103,-4.098316,2.5548487,311.65283,14.184095
2019-01-01 12:00:00,3.7041678,302.3639,2.352334,-8.937871,271.5796,0.56200624,-6.585537,1.3518338,311.30176,7.5565023
2019-01-01 12:30:00,1.9768835,302.68182,1.2590073,-8.270944,271.58887,0.56198156,-7.011936,0.71787626,310.95276,4.0328426
2019-01-01 13:00:00,0.24959926,302.99973,0.16568054,-7.604016,271.59814,0.56195694,-7.4383354,0.08391872,310.60373,0.5091825
2019-01-01 13:30:00,0.12479963,302.0465,0.08284027,-8.267286,271.5658,0.5619334,-8.184446,0.04195936,310.31378,0.25459126
2019-01-01 14:00:00,0.0,301.09332,9.999997e-16,-8.930556,271.53345,0.5619098,-8.930556,-9.999997e-16,310.02386,0.0
2019-01-01 14:30:00,0.0,301.56082,9.999997e-16,-8.33675,271.46277,0.5618851,-8.33675,-9.999997e-16,309.89758,0.0
2019-01-01 15:00:00,0.0,302.02832,9.999997e-16,-7.742943,271.3921,0.56186044,-7.742943,-9.999997e-16,309.77127,0.0
2019-01-01 15:30:00,0.0,303.11417,9.999997e-16,-6.6952577,271.38855,0.56183404,-6.6952577,-9.999997e-16,309.80945,0.0
2019-01-01 16:00:00,0.0,304.2,9.999997e-16,-5.6475725,271.385,0.56180763,-5.6475725,-9.999997e-16,309.8476,0.0
2019-01-01 16:30:00,0.0,304.79572,9.999997e-16,-5.1381083,271.364,0.56178284,-5.1381083,-9.999997e-16,309.9338,0.0
2019-01-01 17:00:00,0.0,305.3914,9.999997e-16,-4.6286435,271.34302,0.56175804,-4.6286435,-9.999997e-16,310.02002,0.0
2019-01-01 17:30:00,0.0,305.06097,9.999997e-16,-5.0814724,271.2572,0.5617344,-5.0814724,-9.999997e-16,310.14246,0.0
2019-01-01 18:00:00,0.0,304.73056,9.999997e-16,-5.5343013,271.1714,0.5617107,-5.5343013,-9.999997e-16,310.26486,0.0
2019-01-01 18:30:00,0.0,303.64526,9.999997e-16,-6.660678,271.146,0.56168735,-6.660678,-9.999997e-16,310.30597,0.0
2019-01-01 19:00:00,0.0,302.56,9.999997e-16,-7.787054,271.1206,0.56166404,-7.787054,-9.999997e-16,310.34705,0.0
2019-01-01 19:30:00,0.0,301.06152,9.999997e-16,-8.244011,271.04956,0.5616385,-8.244011,-9.999997e-16,309.30554,0.0
2019-01-01 20:00:00,0.0,299.56305,9.999997e-16,-8.700969,270.97852,0.56161284,-8.700969,-9.999997e-16,308.264,0.0
2019-01-01 20:30:00,0.0,296.5461,9.999997e-16,-9.389083,270.92505,0.56159157,-9.389083,-9.999997e-16,305.93518,0.0
2019-01-01 21:00:00,0.0,293.52917,9.999997e-16,-10.077197,270.87158,0.5615703,-10.077197,-9.999997e-16,303.60638,0.0
2019-01-01 21:30:00,0.0,290.99957,9.999997e-16,-10.71521,270.86084,0.56155384,-10.71521,-9.999997e-16,301.71478,0.0
2019-01-01 22:00:00,0.0,288.46994,9.999997e-16,-11.353223,270.8501,0.56153744,-11.353223,-9.999997e-16,299.82315,0.0
2019-01-01 22:30:00,0.0,287.13257,9.999997e-16,-12.044972,270.8081,0.56151056,-12.044972,-9.999997e-16,299.17755,0.0
2019-01-01 23:00:00,0.0,285.7952,9.999997e-16,-12.736722,270.7661,0.5614837,-12.736722,-9.999997e-16,298.53192,0.0
2019-01-01 23:30:00,0.0,284.4751,9.999997e-16,-13.657944,270.69543,0.56145924,-13.657944,-9.999997e-16,298.13303,0.0
2019-01-02 00:00:00,0.0,283.15497,9.999997e-16,-14.579165,270.62476,0.5614348,-14.579165,-9.999997e-16,297.73413,0.0
2019-01-02 00:30:00,0.0,282.17786,9.999997e-16,-14.865753,270.6693,0.5614147,-14.865753,-9.999997e-16,297.04358,0.0
2019-01-02 01:00:00,0.0,281.2007,9.999997e-16,-15.152342,270.71387,0.56139463,-15.152342,-9.999997e-16,296.35306,0.0
2019-01-02 01:30:00,0.0,278.21713,9.999997e-16,-16.951527,270.7467,0.5613715,-16.951527,-9.999997e-16,295.16864,0.0
2019-01-02 02:00:00,0.0,275.23355,9.999997e-16,-18.750711,270.77954,0.5613484,-18.750711,-9.999997e-16,293.98425,0.0
2019-01-02 02:30:00,0.0,270.8363,9.999997e-16,-21.64758,270.78284,0.5613254,-21.64758,-9.999997e-16,292.4839,0.0
2019-01-02 03:00:00,0.0,266.43906,9.999997e-16,-24.544445,270.78613,0.56130236,-24.544445,-9.999997e-16,290.9835,0.0
2019-01-02 03:30:00,0.0,260.80475,9.999997e-16,-28.526197,270.85437,0.5612796,-28.526197,-9.999997e-16,289.33093,0.0
2019-01-02 04:00:00,0.0,255.17047,9.999997e-16,-32.50795,270.9226,0.5612568,-32.50795,-9.999997e-16,287.6784,0.0
2019-01-02 04:30:00,0.0,249.29767,9.999997e-16,-36.72142,270.97876,0.5612335,-36.72142,-9.999997e-16,286.0191,0.0
2019-01-02 05:00:00,0.0,243.42488,9.999997e-16,-40.934895,271.0349,0.56121016,-40.934895,-9.999997e-16,284.35977,0.0
2019-01-02 05:30:00,0.0,237.25665,9.999997e-16,-45.41741,271.06274,0.56119025,-45.41741,-9.999997e-16,282.67407,0.0
2019-01-02 06:00:00,0.0,231.08842,9.999997e-16,-49.89993,271.09058,0.5611704,-49.89993,-9.999997e-16,280.98834,0.0
2019-01-02 06:30:00,0.0,224.6423,9.999997e-16,-54.856026,271.09875,0.5611421,-54.856026,-9.999997e-16,279.49832,0.0
2019-01-02 07:00:00,0.0,218.1962,9.999997e-16,-59.81212,271.10693,0.5611138,-59.81212,-9.999997e-16,278.0083,0.0
2019-01-02 07:30:00,0.0,216.46889,9.999997e-16,-60.181213,271.13647,0.56109226,-60.181213,-9.999997e-16,276.6501,0.0
2019-01-02 08:00:00,0.0,214.74158,9.999997e-16,-60.550312,271.16602,0.5610708,-60.550312,-9.999997e-16,275.2919,0.0
2019-01-02 08:30:00,2.8395634,207.93207,1.7977409,-65.79984,271.14392,0.5610485,-64.002106,1.0418224,273.73193,5.7927094
2019-01-02 09:00:00,5.6791267,201.12257,3.5954819,-71.04938,271.12183,0.5610263,-67.453896,2.0836449,272.17194,11.585419
2019-01-02 09:30:00,15.032637,196.04932,9.457225,-74.87848,271.11865,0.5609472,-65.42126,5.575412,270.9278,30.666578
2019-01-02 10:00:00,24.386147,190.97607,15.318968,-78.70759,271.11548,0.5608681,-63.38862,9.067179,269.68365,49.747738
2019-01-02 10:30:00,27.886189,186.55673,17.540447,-82.05588,271.1184,0.56084836,-64.51543,10.345742,268.6126,56.887825
2019-01-02 11:00:00,31.386232,182.13737,19.761927,-85.40417,271.12134,0.5608287,-65.64224,11.624306,267.54153,64.027916
2019-01-02 11:30:00,24.785358,181.47574,15.6300535,-85.01691,271.10974,0.560804,-69.38685,9.155305,266.4926,50.562134
2019-01-02 12:00:00,18.184484,180.8141,11.49818,-84.62964,271.09814,0.5607794,-73.131454,6.686304,265.44373,37.096348
2019-01-02 12:30:00,9.689901,178.64673,6.136625,-85.43727,271.1615,0.5607586,-79.300644,3.553277,264.08398,19.767399
2019-01-02 13:00:00,1.195319,176.47934,0.77506936,-86.244896,271.22485,0.5607377,-85.469826,0.4202497,262.72424,2.4384508
2019-01-02 13:30:00,0.5976595,175.20377,0.38753468,-86.42001,271.2047,0.56071484,-86.032486,0.21012485,261.62378,1.2192254
2019-01-02 14:00:00,0.0,173.92819,9.999997e-16,-86.59514,271.18457,0.560692,-86.59514,-9.999997e-16,260.52332,0.0
2019-01-02 14:30:00,0.0,174.523,9.999997e-16,-85.249,271.1062,0.56067014,-85.249,-9.999997e-16,259.77197,0.0
2019-01-02 15:00:00,0.0,175.1178,9.999997e-16,-83.90286,271.02783,0.5606483,-83.90286,-9.999997e-16,259.02066,0.0
2019-01-02 15:30:00,0.0,174.23196,9.999997e-16,-83.96626,271.0791,0.56063443,-83.96626,-9.999997e-16,258.19824,0.0
2019-01-02 16:00:00,0.0,173.34615,9.999997e-16,-84.02967,271.13037,0.56062055,-84.02967,-9.999997e-16,257.37582,0.0
2019-01-02 16:30:00,0.0,173.0754,9.999997e-16,-83.50809,270.9961,0.5606046,-83.50809,-9.999997e-16,256.5835,0.0
2019-01-02 17:00:00,0.0,172.80464,9.999997e-16,-82.986496,270.86182,0.5605886,-82.986496,-9.999997e-16,255.79114,0.0
2019-01-02 17:30:00,0.0,172.67566,9.999997e-16,-82.442505,270.73547,0.5605767,-82.442505,-9.999997e-16,255.11815,0.0
2019-01-02 18:00:00,0.0,172.54666,9.999997e-16,-81.898506,270.60913,0.56056476,-81.898506,-9.999997e-16,254.44516,0.0
2019-01-02 18:30:00,0.0,172.40425,9.999997e-16,-81.84331,270.67883,0.5605546,-81.84331,-9.999997e-16,254.24756,0.0
2019-01-02 19:00:00,0.0,172.26184,9.999997e-16,-81.78811,270.74854,0.5605445,-81.78811,-9.999997e-16,254.04996,0.0
2019-01-02 19:30:00,0.0,172.70224,9.999997e-16,-80.73493,270.77856,0.5605397,-80.73493,-9.999997e-16,253.43718,0.0
2019-01-02 20:00:00,0.0,173.14264,9.999997e-16,-79.681755,270.8086,0.56053495,-79.681755,-9.999997e-16,252.8244,0.0
2019-01-02 20:30:00,0.0,173.34488,9.999997e-16,-79.09823,270.75134,0.56053203,-79.09823,-9.999997e-16,252.4431,0.0
2019-01-02 21:00:00,0.0,173.5471,9.999997e-16,-78.5147,270.6941,0.5605291,-78.5147,-9.999997e-16,252.0618,0.0
2019-01-02 21:30:00,0.0,173.65063,9.999997e-16,-77.92617,270.14648,0.5606092,-77.92617,-9.999997e-16,251.5768,0.0
2019-01-02 22:00:00,0.0,173.75417,9.999997e-16,-77.33764,269.59888,0.5606893,-77.33764,-9.999997e-16,251.0918,0.0
2019-01-02 22:30:00,0.0,173.89392,9.999997e-16,-76.72814,269.44092,0.56070954,-76.72814,-9.999997e-16,250.62206,0.0
2019-01-02 23:00:00,0.0,174.03368,9.999997e-16,-76.118645,269.28296,0.5607298,-76.118645,-9.999997e-16,250.15231,0.0
2019-01-02 23:30:00,0.0,174.10983,9.999997e-16,-75.48973,269.23022,0.5607472,-75.48973,-9.999997e-16,249.59956,0.0
2019-01-03 00:00:00,0.0,174.186,9.999997e-16,-74.86082,269.1775,0.5607646,-74.86082,-9.999997e-16,249.04681,0.0
2019-01-03 00:30:00,0.0,174.05911,9.999997e-16,-74.42435,269.16003,0.5607871,-74.42435,-9.999997e-16,248.48346,0.0
2019-01-03 01:00:00,0.0,173.9322,9.999997e-16,-73.987885,269.14258,0.5608095,-73.987885,-9.999997e-16,247.92009,0.0
2019-01-03 01:30:00,0.0,173.76692,9.999997e-16,-73.55782,269.0515,0.56082624,-73.55782,-9.999997e-16,247.32474,0.0
2019-01-03 02:00:00,0.0,173.60164,9.999997e-16,-73.12776,268.96045,0.560843,-73.12776,-9.999997e-16,246.7294,0.0
2019-01-03 02:30:00,0.0,173.31885,9.999997e-16,-72.75757,268.80847,0.56087136,-72.75757,-9.999997e-16,246.07642,0.0
2019-01-03 03:00:00,0.0,173.03606,9.999997e-16,-72.387375,268.6565,0.56089973,-72.387375,-9.999997e-16,245.42343,0.0
2019-01-03 03:30:00,0.0,172.71756,9.999997e-16,-71.90239,268.74866,0.56092167,-71.90239,-9.999997e-16,244.61995,0.0
2019-01-03 04:00:00,0.0,172.39905,9.999997e-16,-71.41741,268.84082,0.56094354,-71.41741,-9.999997e-16,243.81647,0.0
2019-01-03 04:30:00,0.0,172.09116,9.999997e-16,-70.84968,268.68835,0.56096727,-70.84968,-9.999997e-16,242.94084,0.0
2019-01-03 05:00:00,0.0,171.78326,9.999997e-16,-70.281944,268.5359,0.560991,-70.281944,-9.999997e-16,242.06522,0.0
2019-01-03 05:30:00,0.0,171.4482,9.999997e-16,-69.5557,268.28687,0.5610101,-69.5557,-9.999997e-16,241.0039,0.0
2019-01-03 06:00:00,0.0,171.11313,9.999997e-16,-68.82946,268.03784,0.56102926,-68.82946,-9.999997e-16,239.9426,0.0
2019-01-03 06:30:00,0.0,170.89447,9.999997e-16,-64.977356,267.92163,0.56104577,-64.977356,-9.999997e-16,235.87183,0.0
2019-01-03 07:00:00,0.0,170.67581,9.999997e-16,-61.125244,267.80542,0.5610622,-61.125244,-9.999997e-16,231.80106,0.0
2019-01-03 07:30:00,0.0,169.99042,9.999997e-16,-59.658882,267.89062,0.56105727,-59.658882,-9.999997e-16,229.64929,0.0
2019-01-03 08:00:00,0.0,169.30502,9.999997e-16,-58.192516,267.97583,0.5610523,-58.192516,-9.999997e-16,227.49754,0.0
2019-01-03 08:30:00,3.4126742,169.9291,2.1623943,-55.987915,268.24292,0.5610379,-53.825523,1.2502799,225.91702,6.9618554
2019-01-03 09:00:00,6.8253484,170.55316,4.3247886,-53.783318,268.51,0.56102353,-49.45853,2.5005598,224.33649,13.923711
2019-01-03 09:30:00,16.956772,171.18938,10.701099,-52.38948,267.66138,0.56063485,-41.688385,6.255672,223.57886,34.591812
2019-01-03 10:00:00,27.088194,171.82559,17.07741,-50.995644,266.81274,0.5602462,-33.918236,10.010784,222.82123,55.259914
2019-01-03 10:30:00,29.601555,171.07141,18.643227,-51.20019,267.26672,0.5602352,-32.556965,10.958326,222.2716,60.38717
2019-01-03 11:00:00,32.114914,170.31725,20.209045,-51.40474,267.7207,0.5602242,-31.195694,11.905869,221.72198,65.51442
2019-01-03 11:30:00,25.5546,174.1348,16.090097,-47.18087,267.7644,0.5602263,-31.09077,9.464502,221.31566,52.131382
2019-01-03 12:00:00,18.994287,177.95233,11.97115,-42.956997,267.8081,0.5602284,-30.985847,7.023137,220.90933,38.748344
2019-01-03 12:30:00,10.182285,183.0637,6.4282384,-38.262276,267.72583,0.5602435,-31.834036,3.754047,221.32599,20.771862
2019-01-03 13:00:00,1.3702832,188.17508,0.88532674,-33.56755,267.64355,0.5602585,-32.682224,0.4849565,221.74263,2.7953777
2019-01-03 13:30:00,0.6851416,187.82777,0.44266337,-34.222137,267.50916,0.5602758,-33.779472,0.24247825,222.04991,1.3976889
2019-01-03 14:00:00,0.0,187.48047,9.999997e-16,-34.87672,267.37476,0.5602931,-34.87672,-9.999997e-16,222.3572,0.0
2019-01-03 14:30:00,0.0,202.52905,9.999997e-16,-23.291721,267.3319,0.5603168,-23.291721,-9.999997e-16,225.82077,0.0
2019-01-03 15:00:00,0.0,217.57762,9.999997e-16,-11.706723,267.28906,0.5603405,-11.706723,-9.999997e-16,229.28435,0.0
2019-01-03 15:30:00,0.0,221.64105,9.999997e-16,-11.268729,267.37402,0.56034416,-11.268729,-9.999997e-16,232.90979,0.0
2019-01-03 16:00:00,0.0,225.70448,9.999997e-16,-10.830735,267.45898,0.5603478,-10.830735,-9.999997e-16,236.53522,0.0
2019-01-03 16:30:00,0.0,234.27377,9.999997e-16,-5.8728037,267.7328,0.56032443,-5.8728037,-9.999997e-16,240.14658,0.0
2019-01-03 17:00:00,0.0,242.84305,9.999997e-16,-0.9148725,268.0066,0.56030107,-0.9148725,-9.999997e-16,243.75792,0.0
2019-01-03 17:30:00,0.0,247.626,9.999997e-16,0.4178334,268.3324,0.5602795,0.4178334,-9.999997e-16,247.20819,0.0
2019-01-03 18:00:00,0.0,252.40898,9.999997e-16,1.7505393,268.6582,0.56025785,1.7505393,-9.999997e-16,250.65845,0.0
2019-01-03 18:30:00,0.0,257.7978,9.999997e-16,2.9962132,268.7506,0.56023717,2.9962132,-9.999997e-16,254.80159,0.0
2019-01-03 19:00:00,0.0,263.1866,9.999997e-16,4.241887,268.84302,0.56021655,4.241887,-9.999997e-16,258.94473,0.0
2019-01-03 19:30:00,0.0,265.60706,9.999997e-16,4.700333,269.0952,0.5601908,4.700333,-9.999997e-16,260.90674,0.0
2019-01-03 20:00:00,0.0,268.0275,9.999997e-16,5.158779,269.3474,0.5601651,5.158779,-9.999997e-16,262.8687,0.0
2019-01-03 20:30:00,0.0,269.8152,9.999997e-16,4.9129767,269.59644,0.56014353,4.9129767,-9.999997e-16,264.90222,0.0
2019-01-03 21:00:00,0.0,271.6029,9.999997e-16,4.6671743,269.84546,0.56012195,4.6671743,-9.999997e-16,266.93573,0.0
2019-01-03 21:30:00,0.0,272.83557,9.999997e-16,4.288561,269.46692,0.5600354,4.288561,-9.999997e-16,268.547,0.0
2019-01-03 22:00:00,0.0,274.06824,9.999997e-16,3.909947,269.08838,0.55994886,3.909947,-9.999997e-16,270.1583,0.0
2019-01-03 22:30:00,0.0,271.3825,9.999997e-16,0.12823892,269.30774,0.5599294,0.12823892,-9.999997e-16,271.25427,0.0
2019-01-03 23:00:00,0.0,268.69678,9.999997e-16,-3.653469,269.5271,0.5599099,-3.653469,-9.999997e-16,272.35025,0.0
2019-01-03 23:30:00,0.0,271.48138,9.999997e-16,-1.883413,269.81555,0.55989313,-1.883413,-9.999997e-16,273.36478,0.0
2019-01-04 00:00:00,0.0,274.26596,9.999997e-16,-0.113356866,270.104,0.55987644,-0.113356866,-9.999997e-16,274.3793,0.0
2019-01-04 00:30:00,0.0,275.79694,9.999997e-16,0.58130604,270.20093,0.559857,0.58130604,-9.999997e-16,275.2156,0.0
2019-01-04 01:00:00,0.0,277.32788,9.999997e-16,1.2759689,270.29785,0.55983764,1.2759689,-9.999997e-16,276.0519,0.0
2019-01-04 01:30:00,0.0,278.48743,9.999997e-16,1.7412119,270.4181,0.5598196,1.7412119,-9.999997e-16,276.74622,0.0
2019-01-04 02:00:00,0.0,279.64694,9.999997e-16,2.206455,270.53833,0.55980146,2.206455,-9.999997e-16,277.4405,0.0
2019-01-04 02:30:00,0.0,279.51025,9.999997e-16,1.5144391,270.66003,0.55978596,1.5144391,-9.999997e-16,277.99585,0.0
2019-01-04 03:00:00,0.0,279.3736,9.999997e-16,0.8224231,270.78174,0.55977046,0.8224231,-9.999997e-16,278.55118,0.0
2019-01-04 03:30:00,0.0,279.4217,9.999997e-16,0.4377694,270.8523,0.5597505,0.4377694,-9.999997e-16,278.98392,0.0
2019-01-04 04:00:00,0.0,279.46976,9.999997e-16,0.05311572,270.92285,0.5597305,0.05311572,-9.999997e-16,279.41666,0.0
2019-01-04 04:30:00,0.0,280.50223,9.999997e-16,0.6399715,270.9884,0.55971014,0.6399715,-9.999997e-16,279.86224,0.0
2019-01-04 05:00:00,0.0,281.5347,9.999997e-16,1.2268273,271.05396,0.5596897,1.2268273,-9.999997e-16,280.30786,0.0
2019-01-04 05:30:00,0.0,283.10742,9.999997e-16,2.2779124,271.07153,0.5596765,2.2779124,-9.999997e-16,280.82947,0.0
2019-01-04 06:00:00,0.0,284.6801,9.999997e-16,3.3289974,271.0891,0.5596633,3.3289974,-9.999997e-16,281.3511,0.0
2019-01-04 06:30:00,0.0,285.34857,9.999997e-16,2.9251032,271.14343,0.55964345,2.9251032,-9.999997e-16,282.42346,0.0
2019-01-04 07:00:00,0.0,286.01706,9.999997e-16,2.5212088,271.19775,0.5596236,2.5212088,-9.999997e-16,283.49585,0.0
2019-01-04 07:30:00,0.0,283.49246,9.999997e-16,0.12019527,271.21472,0.55960524,0.12019527,-9.999997e-16,283.37225,0.0
2019-01-04 08:00:00,0.0,280.96786,9.999997e-16,-2.2808182,271.2317,0.55958694,-2.2808182,-9.999997e-16,283.2487,0.0
2019-01-04 08:30:00,1.7449642,282.75662,1.0753629,-0.6271582,271.1919,0.5595664,0.44820464,0.6696013,283.3838,3.559727
2019-01-04 09:00:00,3.4899285,284.54538,2.1507258,1.0265018,271.1521,0.5595459,3.1772275,1.3392026,283.5189,7.119454
2019-01-04 09:30:00,8.115563,283.06747,5.0095005,-0.57141167,271.1892,0.55962604,4.4380894,3.1060624,283.6389,16.555748
2019-01-04 10:00:00,12.741198,281.58957,7.8682756,-2.169325,271.22632,0.5597062,5.698951,4.872922,283.75888,25.992043
2019-01-04 10:30:00,15.037107,279.0984,9.256081,-4.5142026,271.20837,0.5596876,4.7418776,5.7810273,283.61255,30.6757
2019-01-04 11:00:00,17.333017,276.60718,10.643885,-6.85908,271.19043,0.559669,3.7848048,6.6891327,283.46625,35.359356
2019-01-04 11:30:00,14.144598,268.12662,8.6625185,-14.1013365,271.19116,0.55964994,-5.438818,5.482079,282.22797,28.854979
2019-01-04 12:00:00,10.956178,259.64606,6.6811523,-21.343594,271.1919,0.5596309,-14.662441,4.2750254,280.98965,22.350601
2019-01-04 12:30:00,6.0953345,255.00069,3.7334762,-24.340729,271.2245,0.5596248,-20.607252,2.3618581,279.34143,12.434482
2019-01-04 13:00:00,1.2344911,250.35532,0.78580004,-27.337864,271.25708,0.5596188,-26.552063,0.44869107,277.69318,2.5183618
2019-01-04 13:30:00,0.61724555,249.23532,0.39290002,-27.288124,271.22034,0.55960727,-26.895226,0.22434554,276.52344,1.2591809
2019-01-04 14:00:00,0.0,248.11534,9.999997e-16,-27.238386,271.1836,0.55959576,-27.238386,-9.999997e-16,275.35373,0.0
2019-01-04 14:30:00,0.0,252.95242,9.999997e-16,-22.185097,271.12683,0.5595864,-22.185097,-9.999997e-16,275.1375,0.0
2019-01-04 15:00:00,0.0,257.78952,9.999997e-16,-17.131807,271.07007,0.559577,-17.131807,-9.999997e-16,274.92133,0.0
2019-01-04 15:30:00,0.0,256.01532,9.999997e-16,-18.406876,271.03357,0.55956054,-18.406876,-9.999997e-16,274.42218,0.0
2019-01-04 16:00:00,0.0,254.24113,9.999997e-16,-19.681944,270.99707,0.55954415,-19.681944,-9.999997e-16,273.92307,0.0
2019-01-04 16:30:00,0.0,250.48412,9.999997e-16,-22.442535,270.9839,0.5595306,-22.442535,-9.999997e-16,272.92664,0.0
2019-01-04 17:00:00,0.0,246.7271,9.999997e-16,-25.203125,270.9707,0.55951715,-25.203125,-9.999997e-16,271.93024,0.0
2019-01-04 17:30:00,0.0,250.1582,9.999997e-16,-21.514572,270.99707,0.55950797,-21.514572,-9.999997e-16,271.6728,0.0
2019-01-04 18:00:00,0.0,253.5893,9.999997e-16,-17.826021,271.02344,0.5594988,-17.826021,-9.999997e-16,271.4153,0.0
2019-01-04 18:30:00,0.0,256.69415,9.999997e-16,-13.448607,271.10107,0.55948406,-13.448607,-9.999997e-16,270.14276,0.0
2019-01-04 19:00:00,0.0,259.799,9.999997e-16,-9.071194,271.1787,0.55946934,-9.071194,-9.999997e-16,268.8702,0.0
2019-01-04 19:30:00,0.0,260.02682,9.999997e-16,-8.928436,271.18445,0.55945784,-8.928436,-9.999997e-16,268.95526,0.0
2019-01-04 20:00:00,0.0,260.25464,9.999997e-16,-8.785679,271.1902,0.55944633,-8.785679,-9.999997e-16,269.0403,0.0
2019-01-04 20:30:00,0.0,259.70602,9.999997e-16,-9.181988,271.21582,0.55943495,-9.181988,-9.999997e-16,268.888,0.0
2019-01-04 21:00:00,0.0,259.1574,9.999997e-16,-9.578296,271.24146,0.55942357,-9.578296,-9.999997e-16,268.73572,0.0
2019-01-04 21:30:00,0.0,259.92014,9.999997e-16,-8.798548,271.18115,0.5593951,-8.798548,-9.999997e-16,268.7187,0.0
2019-01-04 22:00:00,0.0,260.68286,9.999997e-16,-8.018801,271.12085,0.5593665,-8.018801,-9.999997e-16,268.70166,0.0
2019-01-04 22:30:00,0.0,260.04425,9.999997e-16,-8.609845,271.13818,0.5593519,-8.609845,-9.999997e-16,268.6541,0.0
2019-01-04 23:00:00,0.0,259.40564,9.999997e-16,-9.20089,271.15552,0.55933726,-9.20089,-9.999997e-16,268.60654,0.0
2019-01-04 23:30:00,0.0,260.3579,9.999997e-16,-8.318756,271.12964,0.55931914,-8.318756,-9.999997e-16,268.6767,0.0
2019-01-05 00:00:00,0.0,261.3102,9.999997e-16,-7.436623,271.10376,0.55930096,-7.436623,-9.999997e-16,268.74683,0.0
2019-01-05 00:30:00,0.0,262.64108,9.999997e-16,-6.3166313,271.05908,0.55928934,-6.3166313,-9.999997e-16,268.9577,0.0
2019-01-05 01:00:00,0.0,263.97195,9.999997e-16,-5.1966395,271.0144,0.55927765,-5.1966395,-9.999997e-16,269.16858,0.0
2019-01-05 01:30:00,0.0,266.85052,9.999997e-16,-2.869585,270.96436,0.5592611,-2.869585,-9.999997e-16,269.72012,0.0
2019-01-05 02:00:00,0.0,269.72913,9.999997e-16,-0.54253036,270.9143,0.55924445,-0.54253036,-9.999997e-16,270.27167,0.0
2019-01-05 02:30:00,0.0,269.5742,9.999997e-16,-1.0592464,270.8523,0.5592265,-1.0592464,-9.999997e-16,270.63342,0.0
2019-01-05 03:00:00,0.0,269.41925,9.999997e-16,-1.5759624,270.79028,0.5592085,-1.5759624,-9.999997e-16,270.9952,0.0
2019-01-05 03:30:00,0.0,270.2057,9.999997e-16,-1.1252846,270.80725,0.5591936,-1.1252846,-9.999997e-16,271.331,0.0
2019-01-05 04:00:00,0.0,270.99216,9.999997e-16,-0.6746066,270.82422,0.5591787,-0.6746066,-9.999997e-16,271.66678,0.0
2019-01-05 04:30:00,0.0,271.95258,9.999997e-16,-0.14815018,270.885,0.5591608,-0.14815018,-9.999997e-16,272.1007,0.0
2019-01-05 05:00:00,0.0,272.91296,9.999997e-16,0.37830627,270.9458,0.559143,0.37830627,-9.999997e-16,272.53467,0.0
2019-01-05 05:30:00,0.0,273.94025,9.999997e-16,0.8750304,270.91553,0.5591256,0.8750304,-9.999997e-16,273.06522,0.0
2019-01-05 06:00:00,0.0,274.96753,9.999997e-16,1.3717545,270.88525,0.5591082,1.3717545,-9.999997e-16,273.59576,0.0
